date,loc_grand_name,DayDeaMeRaA00,TotDeaMeRaA00,DayDeaMeRaA00_CF2,DayDeaMeRaA00_CF5,TotDeaMeRaA00_CF2,TotDeaMeRaA00_CF5,DayCasMeRaA00,TotCasMeRaA00,DayCasMeRaA00_CF2,DayCasMeRaA00_CF5,TotCasMeRaA00_CF2,TotCasMeRaA00_CF5,DayCfrMeRaA00,DayDeaMeSmA00,DayCasMeSmA00,today_numericdailydate,monthspast01jan2020,monthspast01jan2021,monthspast01jan2022,TotDeaMeRaA01S00,TotDeaLoRaA01S00,TotDeaUpRaA01S00,DayDeaMeRaA01S00,DayDeaLoRaA01S00,DayDeaUpRaA01S00,TotCasMeRaA01S00,TotCasLoRaA01S00,TotCasUpRaA01S00,DayCasMeRaA01S00,DayCasLoRaA01S00,DayCasUpRaA01S00,DayActMeRaA01S00,DayHosMeRaA01S00,DayVenMeRaA01S00,TotHosMeRaA01S00,DayCfrMeRaA01S00,DayCfrLoRaA01S00,DayCfrUpRaA01S00,DayDeMMeRaA01S00,DayCaMMeRaA01S00,DayCbDMeRaA01S00,DayDMuMeRaA01S00,DayDeaMeSmA01S00,DayCasMeSmA01S00,DayDeaLoSmA01S00,DayCasLoSmA01S00,DayDeaUpSmA01S00,DayCasUpSmA01S00,epoch_DELP,DayDeaFOREA01S00,DayCasFOREA01S00,DayINFMeSmA02S01,DayINFUpSmA02S01,DayINFLoSmA02S01,TotDeXMeSmA02S01,TotDeXLoSmA02S01,TotDeXUpSmA02S01,TotINFMeSmA02S01,TotINFLoSmA02S01,TotINFUpSmA02S01,DayDeXMeSmA02S01,DayDeXLoSmA02S01,DayDeXUpSmA02S01,DayDeaMeSmA02S01,DayDeaLoSmA02S01,DayDeaUpSmA02S01,TotDeaMeSmA02S01,TotDeaLoSmA02S01,TotDeaUpSmA02S01,cases_mean,cases_lower,cases_upper,reff_mean_A02S01,reff_lower_A02S01,reff_upper_A02S01,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths_A02S01,daily_deaths_A02S01,cumulative_cases_A02S01,cumulative_hosp_A02S01,cumul_deaths_unscaled_A02S01,dai_dea_unscaled_A02S01,daily_cases,population,mobility_mean_A02S01,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean_A02S01,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vacci,DayBedMeSmA02S01,DayBedLoSmA02S01,DayBedUpSmA02S01,DayIcuMeSmA02S01,DayIcuUpSmA02S01,DayIcuLoSmA02S01,DayAdmMeSmA02S01,DayAdmUpSmA02S01,DayAdmLoSmA02S01,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,DayBEDMeSmA02,DayICUMeSmA02,infection_fatality_A02S01,infection_detection_A02S01,infection_hospitalization_A02S01,DayINFMeSmA02S02,DayINFUpSmA02S02,DayINFLoSmA02S02,TotDeXMeSmA02S02,TotDeXLoSmA02S02,TotDeXUpSmA02S02,TotINFMeSmA02S02,TotINFLoSmA02S02,TotINFUpSmA02S02,DayDeXMeSmA02S02,DayDeXLoSmA02S02,DayDeXUpSmA02S02,DayDeaMeSmA02S02,DayDeaLoSmA02S02,DayDeaUpSmA02S02,TotDeaMeSmA02S02,TotDeaLoSmA02S02,TotDeaUpSmA02S02,reff_mean_A02S02,reff_lower_A02S02,reff_upper_A02S02,cumulative_deaths_A02S02,daily_deaths_A02S02,cumulative_cases_A02S02,cumulative_hosp_A02S02,cumul_deaths_unscaled_A02S02,dai_dea_unscaled_A02S02,mobility_mean_A02S02,mask_use_mean_A02S02,DayBedMeSmA02S02,DayBedLoSmA02S02,DayBedUpSmA02S02,DayIcuMeSmA02S02,DayIcuUpSmA02S02,DayIcuLoSmA02S02,DayAdmMeSmA02S02,DayAdmUpSmA02S02,DayAdmLoSmA02S02,infection_fatality_A02S02,infection_detection_A02S02,infection_hospitalization_A02S02,DayINFMeSmA02S03,DayINFUpSmA02S03,DayINFLoSmA02S03,TotDeXMeSmA02S03,TotDeXLoSmA02S03,TotDeXUpSmA02S03,TotINFMeSmA02S03,TotINFLoSmA02S03,TotINFUpSmA02S03,DayDeXMeSmA02S03,DayDeXLoSmA02S03,DayDeXUpSmA02S03,DayDeaMeSmA02S03,DayDeaLoSmA02S03,DayDeaUpSmA02S03,TotDeaMeSmA02S03,TotDeaLoSmA02S03,TotDeaUpSmA02S03,reff_mean_A02S03,reff_lower_A02S03,reff_upper_A02S03,cumulative_deaths_A02S03,daily_deaths_A02S03,cumulative_cases_A02S03,cumulative_hosp_A02S03,cumul_deaths_unscaled_A02S03,dai_dea_unscaled_A02S03,mobility_mean_A02S03,mask_use_mean_A02S03,DayBedMeSmA02S03,DayBedLoSmA02S03,DayBedUpSmA02S03,DayIcuMeSmA02S03,DayIcuUpSmA02S03,DayIcuLoSmA02S03,DayAdmMeSmA02S03,DayAdmUpSmA02S03,DayAdmLoSmA02S03,infection_fatality_A02S03,infection_detection_A02S03,infection_hospitalization_A02S03,DayDeMMeSmA02S01,DayCaMMeSmA02S01,DayCbDMeSmA02S01,DayDMuMeSmA02S01,cumulative_all_vaccin_pct,cumul_all_effect_vacci_pct,cumul_all_fully_vacci_pct,daily_all_vaccinated,daily_all_effectively_vacci,daily_all_fully_vaccinated,daily_all_vaccin_pct,daily_all_effect_vacci_pct,daily_all_fully_vacci_pct,DayINFDetMeSmA02S01,DayINFDetLoSmA02S01,DayINFDetUpSmA02S01,DayINFHosMeSmA02S01,DayINFHosLoSmA02S01,DayINFHosUpSmA02S01,DayINFFatMeSmA02S01,DayINFFatLoSmA02S01,DayINFFatUpSmA02S01,epoch_IHME,DayDeaFOREA02S01,DayINFFOREA02S01,TotCasUpRaA05S00,TotDeaMeRaA05S00,TotDeaLoRaA05S00,TotDeaUpRaA05S00,TotCasMeRaA05S00,TotCasLoRaA05S00,DayDeaMeRaA05S00,DayDeaLoRaA05S00,DayDeaUpRaA05S00,DayCasMeRaA05S00,DayCasLoRaA05S00,DayCasUpRaA05S00,DayCfrMeRaA05S00,DayCfrLoRaA05S00,DayCfrUpRaA05S00,DayDeMMeRaA05S00,DayCaMMeRaA05S00,DayCbDMeRaA05S00,DayDMuMeRaA05S00,DayDeaMeSmA05S00,DayCasMeSmA05S00,epoch_SRIV,DayDeaFOREA05S00,DayCasFOREA05S00,DayCTDMeRaA00S00,TotCTDMeRaA00S00,DayCTDMeRaA01S00,TotCTDMeRaA01S00,DayITDMeRaA02S01,TotITDMeRaA02S01,DayITDMeRaA02S02,TotITDMeRaA02S02,DayCTDMeRaA05S00,TotCTDMeRaA05S00,DayDERMeRaA00S00,DayDERMeRaA01S00,DayDERMeRaA02S01,DayDERMeRaA02S02,DayDERMeRaA05S00,DayCERMeRaA00S00,DayCERMeRaA01S00,DayIERMeRaA02S01,DayIERMeRaA02S02,DayCERMeRaA05S00,TotDERMeRaA00S00,TotDERMeRaA01S00,TotDERMeRaA02S01,TotDERMeRaA02S02,TotDERMeRaA05S00,TotCERMeRaA00S00,TotCERMeRaA01S00,TotIERMeRaA02S01,TotIERMeRaA02S02,TotCERMeRaA05S00
03feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.39,3212.1899,996.08002,0,0,0,8568.3603515625,3742.659912109375,17047.98046875,0,0,0,0,0,0,0,0,0,0,0,0,,2.7,,0,0,0,8568.3633,3742.6599,17047.98,0,0,0,1650.39,996.08301,3212.186,,,,,,,,84297880,2.7256,1,,,,1,1.1432,0,.0088,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123318,7286,,,,1650.39,3212.1899,996.08002,0,0,0,8568.3603515625,3742.659912109375,17047.98046875,0,0,0,0,0,0,0,0,0,,2.7,,,,,,,,2.7256,.0088,0,0,0,0,0,0,0,0,0,,,,1650.39,3212.1899,996.08002,0,0,0,8568.3603515625,3742.659912109375,17047.98046875,0,0,0,0,0,0,0,0,0,,2.7,,,,,,,,2.7256,.0088,0,0,0,0,0,0,0,0,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.74,3645.0901,1191.41,0,0,0,10478.099609375,4934.080078125,20569.08984375,0,0,0,0,0,0,0,0,0,0,0,0,,2.62,,0,0,0,10478.1,4934.0752,20569.09,0,0,0,1909.74,1191.415,3645.0879,,,,,,,,84297880,2.7132001,1,.87470001,.87470001,.87470001,1,1.1426001,0,.0134,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123318,7286,,,,1909.74,3645.0901,1191.41,0,0,0,10478.099609375,4934.080078125,20569.08984375,0,0,0,0,0,0,0,0,0,,2.62,,,,,,,,2.7132001,.0134,0,0,0,0,0,0,0,0,0,,,,1909.74,3645.0901,1191.41,0,0,0,10478.099609375,4934.080078125,20569.08984375,0,0,0,0,0,0,0,0,0,,2.62,,,,,,,,2.7132001,.0134,0,0,0,0,0,0,0,0,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.28,4129.7202,1380.6801,0,0,0,12707.3896484375,6314.75,24698.80078125,0,0,0,0,0,0,0,0,0,0,0,0,,2.47,,0,0,0,12707.39,6314.751,24698.801,0,0,0,2229.283,1380.676,4129.7158,,,,,,,,84297880,2.6993001,1,.88779998,.88779998,.88779998,1,1.1418,0,.019099999,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123318,7286,,0,0,2229.28,4129.7202,1380.6801,0,0,0,12707.3896484375,6314.75,24698.80078125,0,0,0,0,0,0,0,0,0,,2.47,,,,,,,,2.6993001,.019099999,0,0,0,0,0,0,0,0,0,,0,0,2229.28,4129.7202,1380.6801,0,0,0,12707.3896484375,6314.75,24698.80078125,0,0,0,0,0,0,0,0,0,,2.47,,,,,,,,2.6993001,.019099999,0,0,0,0,0,0,0,0,0,,0,0,145.65254,112496.55,772.36243,0,,,,,,,,,,0,0,0,0,0,0,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.05,4980.6602,1584.58,0,0,0,15337.4404296875,7899.47998046875,29679.470703125,0,0,0,0,0,0,0,0,0,.50999999,0,4.0799999,,2.29,5.01,0,0,0,15337.44,7899.481,29679.471,0,0,0,2630.051,1584.577,4980.6641,,,,,,,,84297880,2.684,1,.9012,.9012,.9012,1,1.1401,0,.025699999,1,,,,1.83,8.6000004,0,.56999999,2.6600001,0,1.1799999,5.5300002,0,0,0,0,1.177133,5.5273051,0,123318,7286,,,,2630.05,4980.6602,1584.58,0,0,0,15337.4404296875,7899.47998046875,29679.470703125,0,0,0,0,0,0,0,0,0,,2.29,5.01,,,,,,,2.684,.025699999,1.83,8.6000004,0,.56999999,2.6600001,0,1.1799999,5.5300002,0,,,,2630.05,4980.6602,1584.58,0,0,0,15337.4404296875,7899.47998046875,29679.470703125,0,0,0,0,0,0,0,0,0,,2.29,5.01,,,,,,,2.684,.025699999,1.83,8.6000004,0,.56999999,2.6600001,0,1.1799999,5.5300002,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.9099,6559.0498,1820.8,0,0,0,18559.33984375,9720.6396484375,36216.76953125,0,0,0,0,0,0,0,0,0,1.1799999,0,5.1900001,3.55,2.49,4.77,0,0,0,18559.34,9720.6367,36216.77,0,0,0,3221.905,1820.797,6559.0469,,,,,,,,84297880,2.6668999,1,.91659999,.91659999,.91659999,1,1.1384,0,.032499999,1,,,,5.3800001,19.43,0,1.66,6,0,2.28,6.96,0,0,0,0,2.2835929,6.9599452,0,123318,7286,,,,3221.9099,6559.0498,1820.8,0,0,0,18559.33984375,9720.6396484375,36216.76953125,0,0,0,0,0,0,0,0,0,3.55,2.49,4.77,,,,,,,2.6668999,.032499999,5.3800001,19.43,0,1.66,6,0,2.28,6.96,0,,,,3221.9099,6559.0498,1820.8,0,0,0,18559.33984375,9720.6396484375,36216.76953125,0,0,0,0,0,0,0,0,0,3.55,2.49,4.77,,,,,,,2.6668999,.032499999,5.3800001,19.43,0,1.66,6,0,2.28,6.96,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054.98,8255.5596,2047.61,0,0,0,22614.3203125,11768.83984375,44421.0703125,0,0,0,0,0,0,0,0,0,2.1500001,0,7.9000001,3.65,2.54,4.98,0,0,0,22614.32,11768.84,44421.07,0,0,0,4054.98,2047.614,8255.5645,,,,,,,,84297880,2.6479001,1,.93400002,.93400002,.93400002,1,1.1367,0,.038600001,1,,,,11.43,33.080002,0,3.53,10.22,0,3.8800001,8.7799997,0,0,0,0,3.8838661,8.7763262,0,123318,7286,,,,4054.98,8255.5596,2047.61,0,0,0,22614.3203125,11768.83984375,44421.0703125,0,0,0,0,0,0,0,0,0,3.65,2.54,4.98,,,,,,,2.6479001,.038600001,11.43,33.080002,0,3.53,10.22,0,3.8800001,8.7799997,0,,,,4054.98,8255.5596,2047.61,0,0,0,22614.3203125,11768.83984375,44421.0703125,0,0,0,0,0,0,0,0,0,3.65,2.54,4.98,,,,,,,2.6479001,.038600001,11.43,33.080002,0,3.53,10.22,0,3.8800001,8.7799997,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033.1099,9894.8398,2276.8701,0,0,0,27647.439453125,14046.5400390625,54302.87109375,0,0,0,0,0,0,0,0,0,3.1800001,0,9.6000004,3.8,2.64,5.25,0,0,0,27647.439,14046.54,54302.871,0,0,0,5033.1118,2276.8721,9894.8379,,,,,,,,84297880,2.6268001,1,.95340002,.95340002,.95340002,1,1.135,0,.0429,1,,,,20.469999,50.23,0,6.3200002,15.51,0,5.8200002,11.04,0,0,0,0,5.8153019,11.03704,0,123318,7286,,,,5033.1099,9894.8398,2276.8701,0,0,0,27647.439453125,14046.5400390625,54302.87109375,0,0,0,0,0,0,0,0,0,3.8,2.64,5.25,,,,,,,2.6268001,.0429,20.469999,50.23,0,6.3200002,15.51,0,5.8200002,11.04,0,,,,5033.1099,9894.8398,2276.8701,0,0,0,27647.439453125,14046.5400390625,54302.87109375,0,0,0,0,0,0,0,0,0,3.8,2.64,5.25,,,,,,,2.6268001,.0429,20.469999,50.23,0,6.3200002,15.51,0,5.8200002,11.04,0,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6290.5801,12246.87,2731.02,0,0,0,33938.01171875,16918.83984375,66647.2734375,0,0,0,0,0,0,0,0,0,4.6300001,.69999999,12.31,4.08,2.78,5.57,0,0,0,33938.012,16918.84,66647.273,0,0,0,6290.5762,2731.021,12246.87,,,,,,,,84297880,2.6034,1,.98830003,.98830003,.98830003,1,1.1332999,0,.0469,1,,,,33.380001,71.160004,6.5300002,10.31,21.98,2.02,8.3000002,13.54,4.1999998,0,0,0,8.2976913,13.53727,4.1987591,123318,7286,,,,6290.5801,12246.87,2731.02,0,0,0,33938.01171875,16918.83984375,66647.2734375,0,0,0,0,0,0,0,0,0,4.08,2.78,5.57,,,,,,,2.6034,.0469,33.380001,71.160004,6.5300002,10.31,21.98,2.02,8.3000002,13.54,4.1999998,,,,6290.5801,12246.87,2731.02,0,0,0,33938.01171875,16918.83984375,66647.2734375,0,0,0,0,0,0,0,0,0,4.08,2.78,5.57,,,,,,,2.6034,.0469,33.380001,71.160004,6.5300002,10.31,21.98,2.02,8.3000002,13.54,4.1999998,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12feb2020,Iran,,,,,,,,,,,,,,,,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8002.3501,15618.62,3772.26,0,0,0,41940.359375,20696.25,81827.59375,0,0,0,0,0,0,0,0,0,5.77,.91000003,15.7,4.5,3.16,6.35,0,0,0,41940.359,20696.25,81827.594,0,0,0,8002.3472,3772.262,15618.62,,,,,,,,84297880,2.5774,1,1.0288,1.0288,1.0288,1,1.1324,0,.0506,1,,,,49.209999,96.160004,14.52,15.2,29.700001,4.48,10.18,16.219999,5.1300001,0,0,0,10.17707,16.217939,5.1252322,123318,7286,,,,8002.3501,15618.62,3772.26,0,0,0,41940.359375,20696.25,81827.59375,0,0,0,0,0,0,0,0,0,4.5,3.16,6.35,,,,,,,2.5774,.0506,49.209999,96.160004,14.52,15.2,29.700001,4.48,10.18,16.219999,5.1300001,,,,8002.3501,15618.62,3772.26,0,0,0,41940.359375,20696.25,81827.59375,0,0,0,0,0,0,0,0,0,4.5,3.16,6.35,,,,,,,2.5774,.0506,49.209999,96.160004,14.52,15.2,29.700001,4.48,10.18,16.219999,5.1300001,,,,145.65254,112496.55,772.36243,0,,,,,,,,,,,,,,,,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13feb2020,Iran,,,,,,,,,,,,,,2,2,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10159.86,19764.039,4894.6099,0,0,0,52100.21875,25598.5390625,100451.3984375,0,0,0,0,0,0,0,0,0,7.0700002,1.2,19.440001,4.95,3.49,7.11,0,0,0,52100.219,25598.539,100451.4,0,0,0,10159.86,4894.6079,19764.039,,,,,,,,84297880,2.5485001,1,1.0757,1.0757,1.0757,1,1.1314,0,.054099999,1,,,,68.300003,125.42,24.68,21.09,38.73,7.6199999,12.27,19.49,6.5,0,0,0,12.26702,19.4891,6.4964032,123318,7286,,.0096,.0167,10159.86,19764.039,4894.6099,0,0,0,52100.21875,25598.5390625,100451.3984375,0,0,0,0,0,0,0,0,0,4.95,3.49,7.11,,,,,,,2.5485001,.054099999,68.300003,125.42,24.68,21.09,38.73,7.6199999,12.27,19.49,6.5,,.0096,.0167,10159.86,19764.039,4894.6099,0,0,0,52100.21875,25598.5390625,100451.3984375,0,0,0,0,0,0,0,0,0,4.95,3.49,7.11,,,,,,,2.5485001,.054099999,68.300003,125.42,24.68,21.09,38.73,7.6199999,12.27,19.49,6.5,,.0096,.0167,145.65254,112496.55,772.36243,0,,,,,,,,,,97.53466,46.988255,189.73477,169.66966,81.739983,330.05945,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14feb2020,Iran,,,,,,,,,,,,,,1.6666666,2.1666667,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12965.91,25343.59,6094.6001,0,0,0,65066.12890625,31871.470703125,124487.703125,0,0,0,0,0,0,0,0,0,8.5299997,1.58,23.52,5.46,3.69,8.35,0,0,0,65066.129,31871.471,124487.7,0,0,0,12965.91,6094.5981,25343.59,,,,,,,,84297880,2.5163,1,1.1296999,1.1296999,1.1296999,1,1.1292,0,.057300001,1,,,,90.900002,159.07001,37.369999,28.07,49.119999,11.54,14.53,23.290001,8.1599998,0,0,0,14.52936,23.286489,8.1598921,123318,7286,,.0096,.0165,12965.91,25343.59,6094.6001,0,0,0,65066.12890625,31871.470703125,124487.703125,0,0,0,0,0,0,0,0,0,5.46,3.69,8.35,,,,,,,2.5163,.057300001,90.900002,159.07001,37.369999,28.07,49.119999,11.54,14.53,23.290001,8.1599998,,.0096,.0165,12965.91,25343.59,6094.6001,0,0,0,65066.12890625,31871.470703125,124487.703125,0,0,0,0,0,0,0,0,0,5.46,3.69,8.35,,,,,,,2.5163,.057300001,90.900002,159.07001,37.369999,28.07,49.119999,11.54,14.53,23.290001,8.1599998,,.0096,.0165,145.65254,112496.55,772.36243,0,,,,,,,,,,124.47274,58.50816,243.29846,213.93752,100.5609,418.16922,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15feb2020,Iran,,,,,,,,,,,,,,1.5555556,2.8333333,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16654.141,32406.949,7914.8799,0,0,0,81720.2734375,40006.3984375,157340.90625,0,0,0,0,0,0,0,0,0,10.14,2.03,27.6,6.03,3.61,9.68,0,0,0,81720.273,40006.398,157340.91,0,0,0,16654.141,7914.8799,32406.949,,,,,,,,84297880,2.4806001,1,1.1913,1.1913,1.1913,1,1.127,0,.0601,1,,,,117.28,197.75,52.849998,36.220001,61.07,16.32,16.959999,26.950001,9.9499998,0,0,0,16.96059,26.950899,9.9479122,123318,7286,,.0094,.016,16654.141,32406.949,7914.8799,0,0,0,81720.2734375,40006.3984375,157340.90625,0,0,0,0,0,0,0,0,0,6.03,3.61,9.68,,,,,,,2.4806001,.0601,117.28,197.75,52.849998,36.220001,61.07,16.32,16.959999,26.950001,9.9499998,,.0094,.016,16654.141,32406.949,7914.8799,0,0,0,81720.2734375,40006.3984375,157340.90625,0,0,0,0,0,0,0,0,0,6.03,3.61,9.68,,,,,,,2.4806001,.0601,117.28,197.75,52.849998,36.220001,61.07,16.32,16.959999,26.950001,9.9499998,,.0094,.016,145.65254,112496.55,772.36243,0,,,,,,,,,,156.54892,74.399872,304.62534,266.46625,126.63808,518.51117,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16feb2020,Iran,,,,,,,,,,,,,,1.4916667,3.45,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21251.25,40043.621,10124.78,0,0,0,102971.5,50508.5,199288.296875,0,0,0,0,0,0,0,0,0,11.91,2.5599999,32.119999,6.41,3.52,10.87,0,0,0,102971.5,50508.5,199288.3,0,0,0,21251.25,10124.78,40043.621,,,,,,,,84297880,2.441,1,1.2615,1.2615,1.2615,1,1.1249,0,.062700003,1,,,,147.59,240.94,71.279999,45.580002,74.410004,22.01,19.48,30.9,11.86,0,0,0,19.481359,30.89521,11.85785,123318,7286,,.0093,.0154,21251.25,40043.621,10124.78,0,0,0,102971.5,50508.5,199288.296875,0,0,0,0,0,0,0,0,0,6.41,3.52,10.87,,,,,,,2.441,.062700003,147.59,240.94,71.279999,45.580002,74.410004,22.01,19.48,30.9,11.86,,.0093,.0154,21251.25,40043.621,10124.78,0,0,0,102971.5,50508.5,199288.296875,0,0,0,0,0,0,0,0,0,6.41,3.52,10.87,,,,,,,2.441,.062700003,147.59,240.94,71.279999,45.580002,74.410004,22.01,19.48,30.9,11.86,,.0093,.0154,145.65254,112496.55,772.36243,0,,,,,,,,,,197.63663,94.160454,372.40567,327.26926,155.92162,616.67175,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17feb2020,Iran,,,,,,,,,,,,,,1.3923078,4.3538461,29Jul2022,32,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26448.961,48331,13150.77,0,0,0,129420.5,63433.69140625,250010.09375,0,0,0,0,0,0,0,0,0,13.83,3.1300001,37.48,6.5,3.43,10.61,0,0,0,129420.5,63433.691,250010.09,0,0,0,26448.961,13150.77,48331,,,,,,,,84297880,2.3757,1,1.3392,1.3392,1.3392,1,1.1227,0,.064900003,1,,,,181.95,289.91,92.559998,56.189999,89.529999,28.58,22.09,35.459999,13.71,0,0,0,22.084999,35.45747,13.70825,123318,7286,,.0092,.015,26448.961,48331,13150.77,0,0,0,129420.5,63433.69140625,250010.09375,0,0,0,0,0,0,0,0,0,6.5,3.43,10.61,,,,,,,2.3757,.064900003,181.95,289.91,92.559998,56.189999,89.529999,28.58,22.09,35.459999,13.71,,.0092,.015,26448.961,48331,13150.77,0,0,0,129420.5,63433.69140625,250010.09375,0,0,0,0,0,0,0,0,0,6.5,3.43,10.61,,,,,,,2.3757,.064900003,181.95,289.91,92.559998,56.189999,89.529999,28.58,22.09,35.459999,13.71,,.0092,.015,145.65254,112496.55,772.36243,0,,,,,,,,,,243.33044,120.98708,444.6452,396.73441,197.26154,724.96503,,,,22834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
