DayDeaMeSmA02S01_LPV,DayDeaMeSmA02S01_LPD,DayDeaUpSmA02S01_LPV,DayDeaUpSmA02S01_LPD,DayDeaMeRaA02S03_LPV,DayDeaMeRaA02S03_LPD,DayDeaUpRaA02S03_LPV,DayDeaUpRaA02S03_LPD,DayDeaMeRaA03S02_LPV,DayDeaMeRaA03S02_LPD,DayDeaUpRaA03S02_LPV,DayDeaUpRaA03S02_LPD,DayDeaMeRaA03S03_LPV,DayDeaMeRaA03S03_LPD,DayDeaUpRaA03S03_LPV,DayDeaUpRaA03S03_LPD,DayINFMeRaA02S01_LPV,DayINFMeRaA02S01_LPD,DayINFUpRaA02S01_LPV,DayINFUpRaA02S01_LPD,DayINFMeRaA02S03_LPV,DayINFMeRaA02S03_LPD,DayINFUpRaA02S03_LPV,DayINFUpRaA02S03_LPD,DayINFMeRaA03S02_LPV,DayINFMeRaA03S02_LPD,DayINFUpRaA03S02_LPV,DayINFUpRaA03S02_LPD,TotDeaMeSmA02S01_ED,TotDeaMeSmA02S01_EV,TotDeaUpSmA02S01_EV,TotDeaMeSmA02S03_EV,TotDeaUpSmA02S03_EV,TotINFMeRaA02S01_EV,TotINFUpRaA02S01_EV,TotINFMeRaA02S03_EV,TotINFUpRaA02S03_EV,TotDeaMeRaA03S02_ED,TotDeaMeRaA03S02_EV,TotDeaUpRaA03S02_EV,TotDeaMeRaA03S03_EV,TotDeaUpRaA03S03_EV,TotINFMeRaA03S02_EV,TotINFUpRaA03S02_EV,TotINFMeRaA03S03_EV,TotINFUpRaA03S03_EV
1534,26Aug2021,1534,26Aug2021,1694,24Aug2021,1503,05Sep2021,657,21Aug2021,811,21Aug2021,657,21Aug2021,869,18Sep2021,269796,04Aug2021,290256,04Aug2021,216218,22Aug2021,257406,22Aug2021,269277,17Aug2021,323731,17Aug2021,01Dec2021,325468,339926,343393,364583,59186468,69758840,,,22Nov2021,121507,128130,141715,153451,43076312,45470608,55412852,59273476
